# E[keV] values
0.000000000000000000e+00 4.389327542985196828e+01
2.000000000000000000e+02 2.943009668871863838e+01
4.000000000000000000e+02 5.848603369901234572e+01
6.000000000000000000e+02 8.418534123050515916e+01
8.000000000000000000e+02 1.740324505009452025e+02
1.000000000000000000e+03 2.754075150372329972e+02
1.200000000000000000e+03 4.761883477491351186e+02
1.400000000000000000e+03 5.631940403459047957e+02
1.600000000000000000e+03 8.165502920877054294e+02
1.800000000000000000e+03 1.393468042641886541e+03
2.000000000000000000e+03 1.891037114060316071e+03
2.200000000000000000e+03 3.472624672620731872e+03
2.400000000000000000e+03 4.620876963671089470e+03
2.600000000000000000e+03 1.176316803116910523e+04
2.800000000000000000e+03 1.124033564066204235e+04
3.000000000000000000e+03 1.890116420507913062e+04
3.200000000000000000e+03 3.562946599496931594e+04
3.400000000000000000e+03 4.399762491547282843e+04
3.600000000000000000e+03 1.895637510519774805e+05
3.800000000000000000e+03 2.792481093474852969e+05
4.000000000000000000e+03 5.367391202985624550e+05
