# E[keV] values
0.000000000000000000e+00 1.285209984865255990e+02
2.000000000000000000e+02 7.530257012377734327e+01
4.000000000000000000e+02 5.412627867361343448e+01
6.000000000000000000e+02 1.450027601349605675e+02
8.000000000000000000e+02 1.379004751965227342e+02
1.000000000000000000e+03 1.328637264054460161e+02
1.200000000000000000e+03 2.116259106981161437e+02
1.400000000000000000e+03 1.742991785865950192e+02
1.600000000000000000e+03 1.927320058978260704e+02
1.800000000000000000e+03 2.278072757317039247e+02
2.000000000000000000e+03 3.061865950564601349e+02
2.200000000000000000e+03 3.325490937389131432e+02
2.400000000000000000e+03 4.193340707436639150e+02
2.600000000000000000e+03 4.142531190693674716e+02
2.800000000000000000e+03 6.318386331083703453e+02
3.000000000000000000e+03 6.923380656035767515e+02
3.200000000000000000e+03 1.003998366908512821e+03
3.400000000000000000e+03 1.204424111721709096e+03
3.600000000000000000e+03 1.560659959912482691e+03
3.800000000000000000e+03 1.946321434611364566e+03
4.000000000000000000e+03 1.647563858366103204e+03
