# E[keV] values
1.100000000000000000e+03 3.257489836437715051e-09
1.300000000000000000e+03 3.214626834665212044e-09
1.500000000000000000e+03 3.113305263765161802e-09
1.700000000000000000e+03 2.554340102990200138e-09
1.900000000000000000e+03 2.395889311125321437e-09
2.100000000000000000e+03 2.231806018450771386e-09
2.300000000000000000e+03 1.517871678689548513e-09
2.500000000000000000e+03 1.012927257620010435e-09
2.700000000000000000e+03 7.978701715300793944e-10
2.900000000000000000e+03 7.125269003817257205e-10
3.100000000000000000e+03 2.035849754247263988e-10
3.300000000000000000e+03 6.029531869212988019e-13
3.500000000000000000e+03 6.421108836414572576e-11
3.700000000000000000e+03 1.342736956814150122e-10
3.900000000000000000e+03 1.642621740848549124e-10
4.100000000000000000e+03 1.555607074878980908e-10
4.300000000000000000e+03 1.420627007180469840e-10
4.500000000000000000e+03 1.463450776256880609e-10
4.700000000000000000e+03 1.463273577681763134e-10
4.900000000000000000e+03 2.131414140333339074e-10
5.100000000000000000e+03 2.417938807459402740e-10
