# E[keV] values
1.100000000000000000e+03 1.858638240587989884e-08
1.300000000000000000e+03 2.384132035828429018e-08
1.500000000000000000e+03 3.375603676584049115e-08
1.700000000000000000e+03 4.335520261628309851e-08
1.900000000000000000e+03 4.823123818219471569e-08
2.100000000000000000e+03 6.219032070049481714e-08
2.300000000000000000e+03 5.669747516973192681e-08
2.500000000000000000e+03 5.720911733388306386e-08
2.700000000000000000e+03 5.874380148168267533e-08
2.900000000000000000e+03 6.173021358189402171e-08
3.100000000000000000e+03 2.488225179523032266e-08
3.300000000000000000e+03 2.142485555252887077e-11
3.500000000000000000e+03 7.356106414776054498e-09
3.700000000000000000e+03 3.515705759128790243e-08
3.900000000000000000e+03 5.630425599397491701e-08
4.100000000000000000e+03 1.416308215975639751e-07
4.300000000000000000e+03 2.589893899147768677e-07
4.500000000000000000e+03 1.987911199598296825e-07
4.700000000000000000e+03 8.902988409089972444e-08
4.900000000000000000e+03 2.092428047839318978e-07
5.100000000000000000e+03 9.729449867880137662e-07
