# E[keV] values
1.100000000000000000e+03 4.516034972876456658e-09
1.300000000000000000e+03 3.330744853428531614e-09
1.500000000000000000e+03 4.268490860807436345e-09
1.700000000000000000e+03 4.402171397694658738e-09
1.900000000000000000e+03 3.324847524947560252e-09
2.100000000000000000e+03 3.220499329747706095e-09
2.300000000000000000e+03 2.358384260988213064e-09
2.500000000000000000e+03 1.702831220161375760e-09
2.700000000000000000e+03 1.171990676196647048e-09
2.900000000000000000e+03 1.004563237087615610e-09
3.100000000000000000e+03 3.794485988546897420e-10
3.300000000000000000e+03 2.963428401815963033e-10
3.500000000000000000e+03 2.302512620334184825e-10
3.700000000000000000e+03 1.552481285635172435e-10
3.900000000000000000e+03 3.783230185823604474e-10
4.100000000000000000e+03 1.110144476350573571e-10
4.300000000000000000e+03 4.479996304413343677e-10
4.500000000000000000e+03 4.437846915235026458e-10
4.700000000000000000e+03 5.000106260910859755e-10
4.900000000000000000e+03 2.347584682416611713e-10
5.100000000000000000e+03 2.215410176337745446e-10
