# E[keV] values
0.000000000000000000e+00 4.693844323726577272e+01
2.000000000000000000e+02 2.472923125760148721e+01
4.000000000000000000e+02 6.414851106228501010e+01
6.000000000000000000e+02 1.147811002671148231e+02
8.000000000000000000e+02 1.650259204799896509e+02
1.000000000000000000e+03 2.010291221713050334e+02
1.200000000000000000e+03 3.619575302095999518e+02
1.400000000000000000e+03 5.252975603226836938e+02
1.600000000000000000e+03 7.580515587149433259e+02
1.800000000000000000e+03 9.559434683359473865e+02
2.000000000000000000e+03 1.510160299667476011e+03
2.200000000000000000e+03 1.810486064146018862e+03
2.400000000000000000e+03 2.960696702287365042e+03
2.600000000000000000e+03 6.559629874248244050e+03
2.800000000000000000e+03 6.152152610765790996e+03
3.000000000000000000e+03 1.383575444462636733e+04
3.200000000000000000e+03 2.609591338111036748e+04
3.400000000000000000e+03 4.020998387474849005e+04
3.600000000000000000e+03 7.004779363834424294e+04
3.800000000000000000e+03 1.526058384595540119e+05
4.000000000000000000e+03 3.650947815818393137e+05
