# E[keV] values
0.000000000000000000e+00 5.507724787429538793e+01
2.000000000000000000e+02 3.018997296940274211e+01
4.000000000000000000e+02 5.490811417723184462e+01
6.000000000000000000e+02 1.774640804317279787e+02
8.000000000000000000e+02 2.408777681110378523e+02
1.000000000000000000e+03 2.778383559850757933e+02
1.200000000000000000e+03 7.343149332777702512e+02
1.400000000000000000e+03 8.681469472817132100e+02
1.600000000000000000e+03 1.179662351355990722e+03
1.800000000000000000e+03 2.036706071540585981e+03
2.000000000000000000e+03 2.666716727446889763e+03
2.200000000000000000e+03 3.859170452216045305e+03
2.400000000000000000e+03 6.201269484113021463e+03
2.600000000000000000e+03 1.272876572106324966e+04
2.800000000000000000e+03 1.454089068327396672e+04
3.000000000000000000e+03 2.305982885268380778e+04
3.200000000000000000e+03 4.463605045587803033e+04
3.400000000000000000e+03 5.150840703682565072e+04
3.600000000000000000e+03 2.186342935523901251e+05
3.800000000000000000e+03 3.115824966019441490e+05
4.000000000000000000e+03 2.804293600412544911e+05
