# E[keV] values
1.100000000000000000e+03 3.136301043693472377e-08
1.300000000000000000e+03 3.769420721025618573e-08
1.500000000000000000e+03 5.012240315384918478e-08
1.700000000000000000e+03 6.035264872801510853e-08
1.900000000000000000e+03 7.201746501217970671e-08
2.100000000000000000e+03 8.914208074999884213e-08
2.300000000000000000e+03 7.848859443365081773e-08
2.500000000000000000e+03 9.029445464960008258e-08
2.700000000000000000e+03 8.990049567588645945e-08
2.900000000000000000e+03 7.318536478122883704e-08
3.100000000000000000e+03 2.503305752131114053e-08
3.300000000000000000e+03 5.203234762665247499e-11
3.500000000000000000e+03 2.969364377985890318e-08
3.700000000000000000e+03 5.451265321999436008e-08
3.900000000000000000e+03 1.166859173507161029e-07
4.100000000000000000e+03 1.156407899001488467e-07
4.300000000000000000e+03 1.684579695626180031e-07
4.500000000000000000e+03 3.473658509597809737e-07
4.700000000000000000e+03 1.558286849089273161e-07
4.900000000000000000e+03 3.258683292958379754e-07
5.100000000000000000e+03 8.559401836364672292e-07
