# E[keV] values
1.100000000000000000e+03 2.360288737602339918e-08
1.300000000000000000e+03 3.307318865841227711e-08
1.500000000000000000e+03 4.199998673797668872e-08
1.700000000000000000e+03 5.048022280147253131e-08
1.900000000000000000e+03 6.260547204535283267e-08
2.100000000000000000e+03 7.176094539551965459e-08
2.300000000000000000e+03 6.564145774980271225e-08
2.500000000000000000e+03 6.631603971243069567e-08
2.700000000000000000e+03 6.451126829106679904e-08
2.900000000000000000e+03 6.380089884045732851e-08
3.100000000000000000e+03 2.674674171227494333e-08
3.300000000000000000e+03 5.274696391435375566e-11
3.500000000000000000e+03 1.068797762128826296e-08
3.700000000000000000e+03 2.797301248588944763e-08
3.900000000000000000e+03 2.895876233886713590e-08
4.100000000000000000e+03 1.082050999621605904e-07
4.300000000000000000e+03 1.432618790927385541e-07
4.500000000000000000e+03 1.523921306481475209e-07
4.700000000000000000e+03 9.702930621475302746e-08
4.900000000000000000e+03 3.971590164738160113e-07
5.100000000000000000e+03 6.697457926753172472e-07
