# E[keV] values
0.000000000000000000e+00 4.033266423293860470e+01
2.000000000000000000e+02 2.953469032724420273e+01
4.000000000000000000e+02 5.419907503940392957e+01
6.000000000000000000e+02 1.356271207463450423e+02
8.000000000000000000e+02 2.099185797937478242e+02
1.000000000000000000e+03 2.406100463745303841e+02
1.200000000000000000e+03 4.568699035023502120e+02
1.400000000000000000e+03 5.366334429133655703e+02
1.600000000000000000e+03 1.045661107485198499e+03
1.800000000000000000e+03 1.468664932274482453e+03
2.000000000000000000e+03 1.815328028383175706e+03
2.200000000000000000e+03 2.586360147629628045e+03
2.400000000000000000e+03 3.615887173140143204e+03
2.600000000000000000e+03 7.680738277402619133e+03
2.800000000000000000e+03 1.181208570678495380e+04
3.000000000000000000e+03 1.644336679738503153e+04
3.200000000000000000e+03 3.787306878352087369e+04
3.400000000000000000e+03 3.954942440602347779e+04
3.600000000000000000e+03 1.150959102047488996e+05
3.800000000000000000e+03 2.615186589209483936e+05
4.000000000000000000e+03 2.235909316470386111e+05
