# E[keV] values
1.100000000000000000e+03 3.269248404601828221e-08
1.300000000000000000e+03 3.609166522167976428e-08
1.500000000000000000e+03 5.623900977746334313e-08
1.700000000000000000e+03 5.546697336541593371e-08
1.900000000000000000e+03 7.406678424157702064e-08
2.100000000000000000e+03 8.193002373855780238e-08
2.300000000000000000e+03 8.208178338740874325e-08
2.500000000000000000e+03 8.936302002510552449e-08
2.700000000000000000e+03 8.828358964577213828e-08
2.900000000000000000e+03 9.059772938058042448e-08
3.100000000000000000e+03 4.100917986733300600e-08
3.300000000000000000e+03 3.378106049079011950e-11
3.500000000000000000e+03 2.171314243337967554e-08
3.700000000000000000e+03 7.387695215900976788e-08
3.900000000000000000e+03 1.458294688850192568e-07
4.100000000000000000e+03 1.761724473440545173e-07
4.300000000000000000e+03 1.853058675726535902e-07
4.500000000000000000e+03 1.814287625318010463e-07
4.700000000000000000e+03 4.129461403569920170e-07
4.900000000000000000e+03 4.541269330191416699e-07
5.100000000000000000e+03 8.597504855113322620e-07
