# E[keV] values
1.100000000000000000e+03 2.170107757983926770e-08
1.300000000000000000e+03 3.388262622029982917e-08
1.500000000000000000e+03 4.077966609504830460e-08
1.700000000000000000e+03 4.338319387824398459e-08
1.900000000000000000e+03 6.612483391007845115e-08
2.100000000000000000e+03 7.906456528758605286e-08
2.300000000000000000e+03 6.923245301379473519e-08
2.500000000000000000e+03 7.060260991320199452e-08
2.700000000000000000e+03 5.634599847129273815e-08
2.900000000000000000e+03 7.703029602593937546e-08
3.100000000000000000e+03 3.534343264136455933e-08
3.300000000000000000e+03 2.572822181334149819e-11
3.500000000000000000e+03 1.388275930415409972e-08
3.700000000000000000e+03 7.186598983842451459e-08
3.900000000000000000e+03 1.384979161954532895e-07
4.100000000000000000e+03 9.126269635200207455e-08
4.300000000000000000e+03 1.122184204847669821e-07
4.500000000000000000e+03 2.580055689594858178e-07
4.700000000000000000e+03 5.410009616922494079e-07
4.900000000000000000e+03 5.430273421760981555e-07
5.100000000000000000e+03 1.053179777604797138e-06
