# E[keV] values
0.000000000000000000e+00 1.028581489753182012e+02
2.000000000000000000e+02 4.507709048725437384e+01
4.000000000000000000e+02 4.992765095484772075e+01
6.000000000000000000e+02 9.786688714095507180e+01
8.000000000000000000e+02 9.671009324786842853e+01
1.000000000000000000e+03 7.254333017121545879e+01
1.200000000000000000e+03 1.181887455714652759e+02
1.400000000000000000e+03 1.182623092421219582e+02
1.600000000000000000e+03 1.103759851153635481e+02
1.800000000000000000e+03 1.336920381223305867e+02
2.000000000000000000e+03 1.321149800349808459e+02
2.200000000000000000e+03 1.348905886657163364e+02
2.400000000000000000e+03 2.185867694857336119e+02
2.600000000000000000e+03 2.683107731186274236e+02
2.800000000000000000e+03 2.265596280863775291e+02
3.000000000000000000e+03 2.819609496750974245e+02
3.200000000000000000e+03 2.532227690346799704e+02
3.400000000000000000e+03 1.779120537529070418e+02
3.600000000000000000e+03 6.246217648596722256e+02
3.800000000000000000e+03 1.392095736566964661e+03
4.000000000000000000e+03 2.398951847156743952e+03
