# E[keV] values
1.100000000000000000e+03 2.981380783394327431e-09
1.300000000000000000e+03 5.603735016395007584e-09
1.500000000000000000e+03 4.144389493102991050e-09
1.700000000000000000e+03 4.128743669507434588e-09
1.900000000000000000e+03 3.874311356298926236e-09
2.100000000000000000e+03 2.994211307643139083e-09
2.300000000000000000e+03 2.188226950061118577e-09
2.500000000000000000e+03 1.779771904112677623e-09
2.700000000000000000e+03 1.175624395062896699e-09
2.900000000000000000e+03 1.116300464118981164e-09
3.100000000000000000e+03 2.847379640615114037e-10
3.300000000000000000e+03 2.278873549405186369e-10
3.500000000000000000e+03 2.041559439520346983e-10
3.700000000000000000e+03 1.746562960612048014e-10
3.900000000000000000e+03 2.738001387986115417e-10
4.100000000000000000e+03 1.277238222353637182e-10
4.300000000000000000e+03 1.641496988832377800e-10
4.500000000000000000e+03 4.212436540615818778e-10
4.700000000000000000e+03 2.019545617944049515e-10
4.900000000000000000e+03 2.428360632143320808e-10
5.100000000000000000e+03 2.803715296391860154e-10
