# E[keV] values
1.100000000000000000e+03 3.031934005909468052e-08
1.300000000000000000e+03 4.659400542134495094e-08
1.500000000000000000e+03 5.997696616802258136e-08
1.700000000000000000e+03 6.803300851332904498e-08
1.900000000000000000e+03 7.065915484809686075e-08
2.100000000000000000e+03 7.551791262839107226e-08
2.300000000000000000e+03 6.633386129699757333e-08
2.500000000000000000e+03 5.759179510967861172e-08
2.700000000000000000e+03 6.147030691816024155e-08
2.900000000000000000e+03 6.874333212204698766e-08
3.100000000000000000e+03 3.095933460062176547e-08
3.300000000000000000e+03 2.248938359532569196e-08
3.500000000000000000e+03 3.632537198656013037e-08
3.700000000000000000e+03 3.012482273157942792e-08
3.900000000000000000e+03 8.130023978130767734e-08
4.100000000000000000e+03 2.255633419505801367e-08
4.300000000000000000e+03 7.321740497137139794e-08
4.500000000000000000e+03 1.384032457492959734e-07
4.700000000000000000e+03 8.220292677481164372e-08
4.900000000000000000e+03 1.760770062140347347e-07
5.100000000000000000e+03 3.130200229709921495e-07
