# E[keV] values
1.100000000000000000e+03 1.699375667218039402e-08
1.300000000000000000e+03 2.073545356086409905e-08
1.500000000000000000e+03 2.601735384184803756e-08
1.700000000000000000e+03 3.105839318932768151e-08
1.900000000000000000e+03 3.933044714786719906e-08
2.100000000000000000e+03 4.905444372033160435e-08
2.300000000000000000e+03 4.003558861094872787e-08
2.500000000000000000e+03 3.785771237152135758e-08
2.700000000000000000e+03 3.793821626958580611e-08
2.900000000000000000e+03 3.918617774808293999e-08
3.100000000000000000e+03 1.620102310828902111e-08
3.300000000000000000e+03 3.158884242669926557e-11
3.500000000000000000e+03 9.332564835861217864e-09
3.700000000000000000e+03 2.195472869416891428e-08
3.900000000000000000e+03 4.397501640658476826e-08
4.100000000000000000e+03 6.753661502066128844e-08
4.300000000000000000e+03 8.772545838354972044e-08
4.500000000000000000e+03 1.291148055221131559e-07
4.700000000000000000e+03 1.428242554600210335e-07
4.900000000000000000e+03 7.824521021482575766e-08
5.100000000000000000e+03 3.703526051681912072e-07
