# E[keV] values
1.100000000000000000e+03 1.630660324367522331e-08
1.300000000000000000e+03 2.369982473568679095e-08
1.500000000000000000e+03 3.744736167271525781e-08
1.700000000000000000e+03 5.109199481762633559e-08
1.900000000000000000e+03 5.159368455545735701e-08
2.100000000000000000e+03 6.698703650348077895e-08
2.300000000000000000e+03 6.828219193514328006e-08
2.500000000000000000e+03 6.337670090838167352e-08
2.700000000000000000e+03 7.169542330144914636e-08
2.900000000000000000e+03 7.088083623884773870e-08
3.100000000000000000e+03 3.849830830710970574e-08
3.300000000000000000e+03 2.482083609062228173e-11
3.500000000000000000e+03 2.921866437004616280e-08
3.700000000000000000e+03 4.593985960158272871e-08
3.900000000000000000e+03 7.380735286061083259e-08
4.100000000000000000e+03 1.758458429652841012e-07
4.300000000000000000e+03 1.508079473290361183e-07
4.500000000000000000e+03 1.589263057975417893e-07
4.700000000000000000e+03 3.761082729902046261e-07
4.900000000000000000e+03 9.980499741278899364e-07
5.100000000000000000e+03 1.363350414978156038e-06
