# E[keV] values
1.100000000000000000e+03 2.788476982473149325e-08
1.300000000000000000e+03 3.845347714492679147e-08
1.500000000000000000e+03 4.631579244395487819e-08
1.700000000000000000e+03 5.402210519577548874e-08
1.900000000000000000e+03 6.586854903523302125e-08
2.100000000000000000e+03 8.912895168183383300e-08
2.300000000000000000e+03 8.069887439774421877e-08
2.500000000000000000e+03 7.080479618510261841e-08
2.700000000000000000e+03 7.067003185648297966e-08
2.900000000000000000e+03 6.707244702378813968e-08
3.100000000000000000e+03 2.982161581204816413e-08
3.300000000000000000e+03 6.401898410619512462e-11
3.500000000000000000e+03 3.278796342332810174e-08
3.700000000000000000e+03 3.463936221010438474e-08
3.900000000000000000e+03 6.421708018713748805e-08
4.100000000000000000e+03 1.534759629531003569e-07
4.300000000000000000e+03 1.498695304903778601e-07
4.500000000000000000e+03 1.630081336137501795e-07
4.700000000000000000e+03 1.700233687770015582e-07
4.900000000000000000e+03 1.513245691399360484e-07
5.100000000000000000e+03 6.108168966682504734e-07
