# E[keV] values
1.100000000000000000e+03 1.848431829467763952e-09
1.300000000000000000e+03 2.461238237487316146e-09
1.500000000000000000e+03 2.680826783422660648e-09
1.700000000000000000e+03 1.992215357284361481e-09
1.900000000000000000e+03 1.828898774487368241e-09
2.100000000000000000e+03 1.595885364144612413e-09
2.300000000000000000e+03 1.140170592143383729e-09
2.500000000000000000e+03 7.827380299081752391e-10
2.700000000000000000e+03 5.287303846231519728e-10
2.900000000000000000e+03 4.292366390086938629e-10
3.100000000000000000e+03 1.552741428017573947e-10
3.300000000000000000e+03 1.103053972588834378e-13
3.500000000000000000e+03 5.439313222122668009e-11
3.700000000000000000e+03 5.981047804914078664e-11
3.900000000000000000e+03 1.271707764741985220e-10
4.100000000000000000e+03 1.117383751198029905e-10
4.300000000000000000e+03 7.446815066739109057e-11
4.500000000000000000e+03 1.448207293871731024e-10
4.700000000000000000e+03 4.371431788241882364e-11
4.900000000000000000e+03 4.401246512744942294e-11
5.100000000000000000e+03 1.379098509605238811e-10
