# E[keV] values
0.000000000000000000e+00 4.032653613754436606e+01
2.000000000000000000e+02 2.251425413460451708e+01
4.000000000000000000e+02 5.751341112751263296e+01
6.000000000000000000e+02 1.239735866440156542e+02
8.000000000000000000e+02 1.688724736288507131e+02
1.000000000000000000e+03 2.588376357234283773e+02
1.200000000000000000e+03 5.557089442070728182e+02
1.400000000000000000e+03 6.568583372796394997e+02
1.600000000000000000e+03 1.133995705149886589e+03
1.800000000000000000e+03 1.349919879277026212e+03
2.000000000000000000e+03 2.235131118134233930e+03
2.200000000000000000e+03 3.685707547383271049e+03
2.400000000000000000e+03 5.611020257825764020e+03
2.600000000000000000e+03 1.075617306772596021e+04
2.800000000000000000e+03 1.492545983312383214e+04
3.000000000000000000e+03 1.938016091862999383e+04
3.200000000000000000e+03 3.706186780784089206e+04
3.400000000000000000e+03 4.597721865461232665e+04
3.600000000000000000e+03 1.837897735533726809e+05
3.800000000000000000e+03 1.925579186606153089e+05
4.000000000000000000e+03 7.297935436818734743e+05
