# E[keV] values
1.100000000000000000e+03 1.890911958558425944e-08
1.300000000000000000e+03 2.693807345046699027e-08
1.500000000000000000e+03 3.585925154004116263e-08
1.700000000000000000e+03 4.660827054146817683e-08
1.900000000000000000e+03 6.096627277710698813e-08
2.100000000000000000e+03 7.248069070920534694e-08
2.300000000000000000e+03 6.270823963382509446e-08
2.500000000000000000e+03 6.565938775242007524e-08
2.700000000000000000e+03 7.008219682759839973e-08
2.900000000000000000e+03 7.913516683322385533e-08
3.100000000000000000e+03 3.234347966223108168e-08
3.300000000000000000e+03 7.409775031405482446e-11
3.500000000000000000e+03 1.946050238152220610e-08
3.700000000000000000e+03 4.535979687949218783e-08
3.900000000000000000e+03 9.573709723920817919e-08
4.100000000000000000e+03 1.270365001523689592e-07
4.300000000000000000e+03 1.269968176383757842e-07
4.500000000000000000e+03 1.250432936765484761e-07
4.700000000000000000e+03 5.318516781185805760e-07
4.900000000000000000e+03 5.788762532802925389e-07
5.100000000000000000e+03 5.219325036103217447e-07
