# E[keV] values
0.000000000000000000e+00 5.056839113846457678e+01
2.000000000000000000e+02 2.890300812624694515e+01
4.000000000000000000e+02 5.491044658423472669e+01
6.000000000000000000e+02 1.166241668654381982e+02
8.000000000000000000e+02 1.765746114753015661e+02
1.000000000000000000e+03 1.983647203581106737e+02
1.200000000000000000e+03 5.311976888203391809e+02
1.400000000000000000e+03 5.318483957134543516e+02
1.600000000000000000e+03 9.181502905640994641e+02
1.800000000000000000e+03 1.321384766029629418e+03
2.000000000000000000e+03 1.797543273868674532e+03
2.200000000000000000e+03 3.379341235266692820e+03
2.400000000000000000e+03 4.004473534345504049e+03
2.600000000000000000e+03 1.041420564093437679e+04
2.800000000000000000e+03 1.411281695704624508e+04
3.000000000000000000e+03 1.582279784417320843e+04
3.200000000000000000e+03 3.938325715346137440e+04
3.400000000000000000e+03 6.282272776161474030e+04
3.600000000000000000e+03 1.391006283187548979e+05
3.800000000000000000e+03 3.516491409408950130e+05
4.000000000000000000e+03 5.293849526833252748e+05
