# E[keV] values
0.000000000000000000e+00 4.521698697935984512e+01
2.000000000000000000e+02 2.719231096985053853e+01
4.000000000000000000e+02 5.712725550046849321e+01
6.000000000000000000e+02 9.518490858109011299e+01
8.000000000000000000e+02 1.887455523703371227e+02
1.000000000000000000e+03 2.557624210354996990e+02
1.200000000000000000e+03 4.750811893599957898e+02
1.400000000000000000e+03 5.766310142035545141e+02
1.600000000000000000e+03 9.641294201456819337e+02
1.800000000000000000e+03 1.247667352767445891e+03
2.000000000000000000e+03 2.064793854140779786e+03
2.200000000000000000e+03 3.448697477107470149e+03
2.400000000000000000e+03 5.890452302738264734e+03
2.600000000000000000e+03 8.511388557302107074e+03
2.800000000000000000e+03 1.180387708592090348e+04
3.000000000000000000e+03 1.828306079538004997e+04
3.200000000000000000e+03 4.002619491169217508e+04
3.400000000000000000e+03 2.720156067116480699e+04
3.600000000000000000e+03 1.415418350434353633e+05
3.800000000000000000e+03 2.353401238308628963e+05
4.000000000000000000e+03 2.878719622100371053e+05
