# E[keV] values
1.100000000000000000e+03 3.071117870766232562e-09
1.300000000000000000e+03 2.576429288140299775e-09
1.500000000000000000e+03 2.374660431214892366e-09
1.700000000000000000e+03 2.373406219343035054e-09
1.900000000000000000e+03 1.973473883278941184e-09
2.100000000000000000e+03 1.859135299709032193e-09
2.300000000000000000e+03 1.312463778080746095e-09
2.500000000000000000e+03 8.403893153833882662e-10
2.700000000000000000e+03 6.084289969816882848e-10
2.900000000000000000e+03 5.084980027559320554e-10
3.100000000000000000e+03 1.865561409033929189e-10
3.300000000000000000e+03 1.132440759516614470e-13
3.500000000000000000e+03 2.758586040945324297e-11
3.700000000000000000e+03 3.622054568310211567e-11
3.900000000000000000e+03 1.350615844605950062e-10
4.100000000000000000e+03 2.177477673775638582e-10
4.300000000000000000e+03 1.487020897977270616e-10
4.500000000000000000e+03 7.373692507755643894e-11
4.700000000000000000e+03 1.435608493091171222e-10
4.900000000000000000e+03 1.156848444277985416e-10
5.100000000000000000e+03 4.263971816778055880e-11
