# E[keV] values
0.000000000000000000e+00 5.539222612000651935e+01
2.500000000000000000e+02 4.125441188897541878e+01
5.000000000000000000e+02 7.458069084151686923e+01
7.500000000000000000e+02 1.749752615995303415e+02
1.000000000000000000e+03 2.320240539287835020e+02
1.250000000000000000e+03 4.000184765212054572e+02
1.500000000000000000e+03 7.593727623252232206e+02
1.750000000000000000e+03 1.208744610275209652e+03
2.000000000000000000e+03 1.998141000868593665e+03
2.250000000000000000e+03 3.453486684702399543e+03
2.500000000000000000e+03 8.292689069981657667e+03
2.750000000000000000e+03 1.168193999247646025e+04
3.000000000000000000e+03 2.147197180076158475e+04
3.250000000000000000e+03 4.006617190109877993e+04
3.500000000000000000e+03 8.258079015051694296e+04
3.750000000000000000e+03 1.538710414254209027e+05
4.000000000000000000e+03 3.681094269075014163e+05
4.250000000000000000e+03 5.515971986890665721e+05
