# E[keV] values
0.000000000000000000e+00 5.628305189512768436e+01
2.500000000000000000e+02 3.997275101954762988e+01
5.000000000000000000e+02 7.810304864791829971e+01
7.500000000000000000e+02 2.117971597784566882e+02
1.000000000000000000e+03 2.920984916801805298e+02
1.250000000000000000e+03 5.085000429732489806e+02
1.500000000000000000e+03 8.417857196136114908e+02
1.750000000000000000e+03 1.302061046802266901e+03
2.000000000000000000e+03 2.239437996949452554e+03
2.250000000000000000e+03 4.120387071123866008e+03
2.500000000000000000e+03 8.541788742483087844e+03
2.750000000000000000e+03 1.010531414164504349e+04
3.000000000000000000e+03 2.631542627479177099e+04
3.250000000000000000e+03 4.470718498210062535e+04
3.500000000000000000e+03 9.592494092239778547e+04
3.750000000000000000e+03 2.154109497253453883e+05
4.000000000000000000e+03 3.957838989598154440e+05
4.250000000000000000e+03 6.107217936379386811e+05
