# E[keV] values
1.125000000000000000e+03 1.259091834368579918e-08
1.375000000000000000e+03 1.504446260261295517e-08
1.625000000000000000e+03 1.811846538803565297e-08
1.875000000000000000e+03 2.920879386216578367e-08
2.125000000000000000e+03 4.149029830086590962e-08
2.375000000000000000e+03 4.046753777052062336e-08
2.625000000000000000e+03 4.526484506383507857e-08
2.875000000000000000e+03 5.259643163664717349e-08
3.125000000000000000e+03 3.477324294027157541e-08
3.375000000000000000e+03 5.992342321690622760e-09
3.625000000000000000e+03 4.903949640104158517e-08
3.875000000000000000e+03 3.204961967320038576e-08
4.125000000000000000e+03 8.459188341158408869e-08
4.375000000000000000e+03 2.868052422095271097e-07
4.625000000000000000e+03 2.443282947211710745e-07
4.875000000000000000e+03 1.566198682712320793e-07
5.125000000000000000e+03 8.965727499170647382e-08
5.375000000000000000e+03 2.746312534045646830e-06
