# E[keV] values
1.125000000000000000e+03 2.285151120623610614e-08
1.375000000000000000e+03 3.118513623058510049e-08
1.625000000000000000e+03 4.220224129307529601e-08
1.875000000000000000e+03 5.094396790880022643e-08
2.125000000000000000e+03 7.691818144386564187e-08
2.375000000000000000e+03 5.610047883514191452e-08
2.625000000000000000e+03 6.923541903851881878e-08
2.875000000000000000e+03 6.048559613905618800e-08
3.125000000000000000e+03 2.519334218548713855e-08
3.375000000000000000e+03 1.356304763772028863e-08
3.625000000000000000e+03 2.810482314724111269e-08
3.875000000000000000e+03 4.146698351688804666e-08
4.125000000000000000e+03 1.127494835834636815e-07
4.375000000000000000e+03 1.175944406304621293e-07
4.625000000000000000e+03 1.683391758174931586e-07
4.875000000000000000e+03 1.415434439928473178e-07
5.125000000000000000e+03 2.736693642873552496e-07
5.375000000000000000e+03 2.288269310947903587e-06
