# E[keV] values
1.125000000000000000e+03 2.099056966677391104e-08
1.375000000000000000e+03 2.624794469665747077e-08
1.625000000000000000e+03 3.919481027814463619e-08
1.875000000000000000e+03 5.785148133543456712e-08
2.125000000000000000e+03 7.597594237772298024e-08
2.375000000000000000e+03 6.755244766537115611e-08
2.625000000000000000e+03 7.126453418266531552e-08
2.875000000000000000e+03 6.942579825673179283e-08
3.125000000000000000e+03 4.253345500150536669e-08
3.375000000000000000e+03 9.621867889452520064e-09
3.625000000000000000e+03 5.021044512995326105e-08
3.875000000000000000e+03 4.482623795058308897e-08
4.125000000000000000e+03 1.393206886629236530e-07
4.375000000000000000e+03 1.276872346370298146e-07
4.625000000000000000e+03 1.084518241965227684e-07
4.875000000000000000e+03 3.494408449230826642e-07
5.125000000000000000e+03 4.469665828390374596e-07
5.375000000000000000e+03 1.545789744194709526e-06
