# E[keV] values
1.125000000000000000e+03 2.625221871013580899e-08
1.375000000000000000e+03 3.353928417848203591e-08
1.625000000000000000e+03 4.371819015577104228e-08
1.875000000000000000e+03 6.620668815976712786e-08
2.125000000000000000e+03 8.445334014573077229e-08
2.375000000000000000e+03 7.179344678831653363e-08
2.625000000000000000e+03 8.706218083419704319e-08
2.875000000000000000e+03 6.939689591641395752e-08
3.125000000000000000e+03 4.075870095175295886e-08
3.375000000000000000e+03 1.965834048796741797e-08
3.625000000000000000e+03 6.278963106372233488e-08
3.875000000000000000e+03 4.117947800733692116e-08
4.125000000000000000e+03 1.974220889683682539e-07
4.375000000000000000e+03 2.301541455383420937e-07
4.625000000000000000e+03 8.611986486943061850e-08
4.875000000000000000e+03 1.582920175414462051e-07
5.125000000000000000e+03 6.229374440914593196e-07
5.375000000000000000e+03 3.911027862402576094e-06
