# E[keV] values
0.000000000000000000e+00 2.734454865323465356e+01
2.500000000000000000e+02 3.678240126993463122e+01
5.000000000000000000e+02 9.230588133342834567e+01
7.500000000000000000e+02 1.438550858659140488e+02
1.000000000000000000e+03 2.621332068419788470e+02
1.250000000000000000e+03 4.676360109462240189e+02
1.500000000000000000e+03 6.115762325581526966e+02
1.750000000000000000e+03 1.225049975853878323e+03
2.000000000000000000e+03 2.003235031645003573e+03
2.250000000000000000e+03 3.458926390597584941e+03
2.500000000000000000e+03 7.544378084819369178e+03
2.750000000000000000e+03 1.022894088663299772e+04
3.000000000000000000e+03 2.144100189513204532e+04
3.250000000000000000e+03 3.835982664875713090e+04
3.500000000000000000e+03 7.045701410584471887e+04
3.750000000000000000e+03 1.858189287042376527e+05
4.000000000000000000e+03 5.404596798281105002e+05
4.250000000000000000e+03 1.030508445201600785e+06
