# E[keV] values
1.125000000000000000e+03 2.969691890740733964e-08
1.375000000000000000e+03 3.382896615900878402e-08
1.625000000000000000e+03 4.593177220089131768e-08
1.875000000000000000e+03 6.281022420192391617e-08
2.125000000000000000e+03 8.253841313349678344e-08
2.375000000000000000e+03 7.372315256017537962e-08
2.625000000000000000e+03 7.275827747074343853e-08
2.875000000000000000e+03 7.026190437048193418e-08
3.125000000000000000e+03 3.433607345004604581e-08
3.375000000000000000e+03 2.946400916039772360e-08
3.625000000000000000e+03 5.071282998027125034e-08
3.875000000000000000e+03 4.480192843618414580e-08
4.125000000000000000e+03 1.654947985447095200e-07
4.375000000000000000e+03 1.320744885563599516e-07
4.625000000000000000e+03 1.528330453266462990e-07
4.875000000000000000e+03 1.446939970612611823e-07
5.125000000000000000e+03 1.974750773018268247e-07
5.375000000000000000e+03 1.209504765229025054e-06
