# E[keV] values
0.000000000000000000e+00 5.335918347363204361e+01
2.500000000000000000e+02 3.610311684097155904e+01
5.000000000000000000e+02 9.635068176044062227e+01
7.500000000000000000e+02 2.342997929094394181e+02
1.000000000000000000e+03 4.155684181371366321e+02
1.250000000000000000e+03 8.500299102088540621e+02
1.500000000000000000e+03 1.222439777358016954e+03
1.750000000000000000e+03 2.255879539323041627e+03
2.000000000000000000e+03 4.020757742878290628e+03
2.250000000000000000e+03 8.104509962403263671e+03
2.500000000000000000e+03 1.491591646470844535e+04
2.750000000000000000e+03 2.429990984742992077e+04
3.000000000000000000e+03 3.907324807207876438e+04
3.250000000000000000e+03 4.863911120257294533e+04
3.500000000000000000e+03 1.479494926528559299e+05
3.750000000000000000e+03 4.359491994821074768e+05
4.000000000000000000e+03 6.989899013239378110e+05
4.250000000000000000e+03 3.405603820734676905e+06
