# E[keV] values
0.000000000000000000e+00 6.585384474596547477e+01
2.500000000000000000e+02 4.076797626923699625e+01
5.000000000000000000e+02 7.547673558731366938e+01
7.500000000000000000e+02 1.671308557083568189e+02
1.000000000000000000e+03 2.743607939246293768e+02
1.250000000000000000e+03 4.189218613863686187e+02
1.500000000000000000e+03 7.705280383805817337e+02
1.750000000000000000e+03 9.252985146616007341e+02
2.000000000000000000e+03 1.503458228660724444e+03
2.250000000000000000e+03 2.838409962385360814e+03
2.500000000000000000e+03 6.805713794064385183e+03
2.750000000000000000e+03 9.400090674667262647e+03
3.000000000000000000e+03 2.268622904653800651e+04
3.250000000000000000e+03 3.427851731009175273e+04
3.500000000000000000e+03 9.995083509406889789e+04
3.750000000000000000e+03 1.097274053528247896e+05
4.000000000000000000e+03 3.755477293753242120e+05
4.250000000000000000e+03 7.550625410693921149e+05
