# E[keV] values
0.000000000000000000e+00 3.949532680169153309e+01
2.500000000000000000e+02 4.468589792501454383e+01
5.000000000000000000e+02 6.904206934634568427e+01
7.500000000000000000e+02 1.950213550821147805e+02
1.000000000000000000e+03 2.754293908111330893e+02
1.250000000000000000e+03 4.419103332080797486e+02
1.500000000000000000e+03 8.322115738569062842e+02
1.750000000000000000e+03 1.298855741874606792e+03
2.000000000000000000e+03 1.949097494605032125e+03
2.250000000000000000e+03 3.541209922444786571e+03
2.500000000000000000e+03 8.823824046688952876e+03
2.750000000000000000e+03 1.272977901444306008e+04
3.000000000000000000e+03 2.021500921628363722e+04
3.250000000000000000e+03 4.624601321807578643e+04
3.500000000000000000e+03 6.742476335509213095e+04
3.750000000000000000e+03 1.007770371427576320e+05
4.000000000000000000e+03 3.909443888168902486e+05
4.250000000000000000e+03 2.060436616541253868e+06
