# E[keV] values
1.125000000000000000e+03 3.650048560699675540e-08
1.375000000000000000e+03 5.152168627591532023e-08
1.625000000000000000e+03 5.937115414032418852e-08
1.875000000000000000e+03 7.710416792464858499e-08
2.125000000000000000e+03 1.082123011270764585e-07
2.375000000000000000e+03 9.662177589798295277e-08
2.625000000000000000e+03 9.364833984945579706e-08
2.875000000000000000e+03 7.789571052584464963e-08
3.125000000000000000e+03 4.904199535179021838e-08
3.375000000000000000e+03 1.495762362980130556e-08
3.625000000000000000e+03 1.084793359116310405e-07
3.875000000000000000e+03 6.225721581016422218e-08
4.125000000000000000e+03 1.336654742724328993e-07
4.375000000000000000e+03 2.680001320186281273e-07
4.625000000000000000e+03 1.218079865502941217e-07
4.875000000000000000e+03 4.131110447579596507e-07
5.125000000000000000e+03 5.314552034073118186e-07
5.375000000000000000e+03 2.932588396369686188e-06
