# E[keV] values
1.125000000000000000e+03 1.078508961467986256e-08
1.375000000000000000e+03 1.293406112496172165e-08
1.625000000000000000e+03 1.780667442020222946e-08
1.875000000000000000e+03 2.917322379212274689e-08
2.125000000000000000e+03 3.794769211125868205e-08
2.375000000000000000e+03 2.966657189357800572e-08
2.625000000000000000e+03 3.653414509423136785e-08
2.875000000000000000e+03 3.820166918783142607e-08
3.125000000000000000e+03 2.890268810798061768e-08
3.375000000000000000e+03 4.285842184517124913e-09
3.625000000000000000e+03 3.767150828332403409e-08
3.875000000000000000e+03 1.353198810868582278e-08
4.125000000000000000e+03 6.766878749778971259e-08
4.375000000000000000e+03 1.970702364596464915e-07
4.625000000000000000e+03 2.613423626974912671e-07
4.875000000000000000e+03 3.916953733400288607e-08
5.125000000000000000e+03 5.026615104442043012e-07
5.375000000000000000e+03 1.619994070000841352e-06
