# E[keV] values
0.000000000000000000e+00 3.880489406295594534e+01
2.500000000000000000e+02 3.652332648568329176e+01
5.000000000000000000e+02 1.159088721386795413e+02
7.500000000000000000e+02 1.878438097879483735e+02
1.000000000000000000e+03 3.166479499854346500e+02
1.250000000000000000e+03 5.151926665274683046e+02
1.500000000000000000e+03 8.422576894590146139e+02
1.750000000000000000e+03 1.277340699638176829e+03
2.000000000000000000e+03 2.462255504567114713e+03
2.250000000000000000e+03 3.742676348812011383e+03
2.500000000000000000e+03 8.147759043685849974e+03
2.750000000000000000e+03 1.535929370734275653e+04
3.000000000000000000e+03 2.196832927563696649e+04
3.250000000000000000e+03 3.625943077134349733e+04
3.500000000000000000e+03 6.999995511032128707e+04
3.750000000000000000e+03 1.914609274464763294e+05
4.000000000000000000e+03 3.171339768923512311e+05
4.250000000000000000e+03 7.597655772561242338e+05
