# E[keV] values
1.125000000000000000e+03 3.353764332603355704e-08
1.375000000000000000e+03 3.838548511048811091e-08
1.625000000000000000e+03 4.407157840762402820e-08
1.875000000000000000e+03 6.649001416042038347e-08
2.125000000000000000e+03 7.927855730254330663e-08
2.375000000000000000e+03 7.559217961601361169e-08
2.625000000000000000e+03 7.902003379039539054e-08
2.875000000000000000e+03 7.351755636855806535e-08
3.125000000000000000e+03 5.197768843431899295e-08
3.375000000000000000e+03 9.427313309421677759e-09
3.625000000000000000e+03 7.642750684582960052e-08
3.875000000000000000e+03 5.866983855266935411e-08
4.125000000000000000e+03 1.009450391934926372e-07
4.375000000000000000e+03 2.325890212575390069e-07
4.625000000000000000e+03 1.609075317050212231e-07
4.875000000000000000e+03 1.769765541842729513e-07
5.125000000000000000e+03 6.482520402578372391e-07
5.375000000000000000e+03 5.449176564311539954e-06
