# E[keV] values
0.000000000000000000e+00 7.910811828147271285e+01
2.500000000000000000e+02 4.427121546768458415e+01
5.000000000000000000e+02 6.055092563801753869e+01
7.500000000000000000e+02 7.405688444662278869e+01
1.000000000000000000e+03 8.005631236395932149e+01
1.250000000000000000e+03 8.908812803945774306e+01
1.500000000000000000e+03 8.917836954674039873e+01
1.750000000000000000e+03 1.219137351769965676e+02
2.000000000000000000e+03 1.299667015288613072e+02
2.250000000000000000e+03 1.721956333413574782e+02
2.500000000000000000e+03 2.230162205975445886e+02
2.750000000000000000e+03 2.526315884579042006e+02
3.000000000000000000e+03 2.741263771637936770e+02
3.250000000000000000e+03 3.400204058168939696e+02
3.500000000000000000e+03 6.062376876845237348e+02
3.750000000000000000e+03 6.844389169040529168e+02
4.000000000000000000e+03 8.522833533766377059e+02
4.250000000000000000e+03 1.921013363504705012e+03
