# E[keV] values
0.000000000000000000e+00 4.313157525636706424e+01
2.500000000000000000e+02 4.693460789958156454e+01
5.000000000000000000e+02 6.712425568718528268e+01
7.500000000000000000e+02 1.321059846022909596e+02
1.000000000000000000e+03 2.174723578334196077e+02
1.250000000000000000e+03 4.495073940165116824e+02
1.500000000000000000e+03 5.036384618629266470e+02
1.750000000000000000e+03 7.369308640594905455e+02
2.000000000000000000e+03 1.635855625963279408e+03
2.250000000000000000e+03 2.995801406244271220e+03
2.500000000000000000e+03 5.869752181199759434e+03
2.750000000000000000e+03 8.210561833876423407e+03
3.000000000000000000e+03 1.821523787414509570e+04
3.250000000000000000e+03 3.440282543357137183e+04
3.500000000000000000e+03 6.991737285300783697e+04
3.750000000000000000e+03 1.134379836751820549e+05
4.000000000000000000e+03 2.317648719962222094e+05
4.250000000000000000e+03 7.662670132469494129e+05
