# E[keV] values
1.125000000000000000e+03 2.411023118036571317e-08
1.375000000000000000e+03 2.855218248635375008e-08
1.625000000000000000e+03 3.296748779561497659e-08
1.875000000000000000e+03 4.782323872502791029e-08
2.125000000000000000e+03 7.359151232407797348e-08
2.375000000000000000e+03 6.315561346651520015e-08
2.625000000000000000e+03 7.190070465922609039e-08
2.875000000000000000e+03 6.452849520963667353e-08
3.125000000000000000e+03 3.415281884522184826e-08
3.375000000000000000e+03 2.059432713662326845e-08
3.625000000000000000e+03 5.389715473469262738e-08
3.875000000000000000e+03 5.020526875194534422e-08
4.125000000000000000e+03 8.785466071963846310e-08
4.375000000000000000e+03 2.625214507477838368e-07
4.625000000000000000e+03 2.970168419236336019e-07
4.875000000000000000e+03 2.375005041240507853e-07
5.125000000000000000e+03 6.417079237968379633e-07
5.375000000000000000e+03 3.016221224235403518e-06
