4.7	1.68639e-07	1.03012e-07	2.71651e-07	0	1.81506e-10	5.94939e-10	7.76445e-10	5.62334e-10	4.19912e-10	9.82246e-10	1.05446e-06	3.74733e-10	1.05483e-06	2.66959e-07
4.8	2.03856e-07	1.10387e-07	3.14243e-07	0	1.67744e-10	5.43708e-10	7.11452e-10	5.20497e-10	3.8082e-10	9.01318e-10	1.15585e-06	3.39541e-10	1.15619e-06	2.81592e-07
4.9	2.51373e-07	1.18263e-07	3.69636e-07	0	1.55389e-10	4.98464e-10	6.53853e-10	4.82842e-10	3.467e-10	8.29541e-10	1.26809e-06	3.08872e-10	1.2684e-06	2.96937e-07
5	3.16613e-07	1.26672e-07	4.43285e-07	0	1.44261e-10	4.58331e-10	6.02592e-10	4.48846e-10	3.16756e-10	7.65602e-10	1.39178e-06	2.81995e-10	1.39206e-06	3.13035e-07
5.1	4.06648e-07	1.35651e-07	5.42299e-07	0	1.34208e-10	4.22585e-10	5.56793e-10	4.18065e-10	2.90347e-10	7.08412e-10	1.52715e-06	2.5832e-10	1.52741e-06	3.29927e-07
5.2	5.27683e-07	1.45239e-07	6.72923e-07	0	1.25099e-10	3.90625e-10	5.15724e-10	3.90119e-10	2.66948e-10	6.57067e-10	1.67386e-06	2.37365e-10	1.6741e-06	3.47659e-07
5.3	6.74871e-07	1.55478e-07	8.30349e-07	0	1.16823e-10	3.61947e-10	4.78771e-10	3.64682e-10	2.46126e-10	6.10808e-10	1.83067e-06	2.18738e-10	1.83089e-06	3.66279e-07
5.4	8.111e-07	1.66413e-07	9.77513e-07	0	1.09285e-10	3.36129e-10	4.45414e-10	3.41472e-10	2.27523e-10	5.68995e-10	1.9951e-06	2.02111e-10	1.9953e-06	3.85841e-07
5.5	8.64817e-07	1.78094e-07	1.04291e-06	0	1.02402e-10	3.12811e-10	4.15213e-10	3.20244e-10	2.10842e-10	5.31086e-10	2.16308e-06	1.87213e-10	2.16327e-06	4.064e-07
5.6	8.00833e-07	1.90574e-07	9.91407e-07	0	9.61023e-11	2.9169e-10	3.87792e-10	3.00788e-10	1.95832e-10	4.9662e-10	2.32869e-06	1.73818e-10	2.32887e-06	4.28018e-07
5.7	6.71067e-07	2.03911e-07	8.74979e-07	0	9.03242e-11	2.72504e-10	3.62828e-10	2.82917e-10	1.82281e-10	4.65198e-10	2.48414e-06	1.61733e-10	2.4843e-06	4.50761e-07
5.8	5.4308e-07	2.18168e-07	7.61248e-07	0	8.50134e-11	2.55031e-10	3.40044e-10	2.66472e-10	1.7001e-10	4.36482e-10	2.62016e-06	1.50796e-10	2.62031e-06	4.747e-07
5.9	4.45248e-07	2.33414e-07	6.78662e-07	0	8.01225e-11	2.39078e-10	3.192e-10	2.51308e-10	1.58867e-10	4.10175e-10	2.72696e-06	1.4087e-10	2.7271e-06	4.99911e-07
6	3.78812e-07	2.49724e-07	6.28536e-07	0	7.561e-11	2.24478e-10	3.00088e-10	2.37301e-10	1.48721e-10	3.86022e-10	2.79571e-06	1.31837e-10	2.79584e-06	5.26478e-07
6.1	3.37309e-07	2.67178e-07	6.04488e-07	0	7.1439e-11	2.11088e-10	2.82526e-10	2.24342e-10	1.39458e-10	3.63799e-10	2.82015e-06	1.23594e-10	2.82027e-06	5.54491e-07
6.2	3.14469e-07	2.85867e-07	6.00336e-07	0	6.75771e-11	1.9878e-10	2.66357e-10	2.1233e-10	1.30981e-10	3.43312e-10	2.79797e-06	1.16054e-10	2.79808e-06	5.84048e-07
6.3	3.05868e-07	3.05888e-07	6.11757e-07	0	6.39956e-11	1.87444e-10	2.5144e-10	2.01181e-10	1.23207e-10	3.24388e-10	2.73134e-06	1.09142e-10	2.73145e-06	6.15256e-07
6.4	3.08772e-07	3.27348e-07	6.3612e-07	0	6.0669e-11	1.76985e-10	2.37654e-10	1.90816e-10	1.16061e-10	3.06878e-10	2.6264e-06	1.02791e-10	2.6265e-06	6.48229e-07
6.5	3.21668e-07	3.50363e-07	6.72031e-07	0	5.75746e-11	1.67316e-10	2.2489e-10	1.81167e-10	1.0948e-10	2.90647e-10	2.49194e-06	9.69432e-11	2.49203e-06	6.83094e-07
6.6	3.43863e-07	3.75063e-07	7.18926e-07	0	5.46919e-11	1.58362e-10	2.13053e-10	1.7217e-10	1.03407e-10	2.75577e-10	2.33772e-06	9.15488e-11	2.33782e-06	7.19988e-07
6.7	3.75137e-07	4.0159e-07	7.76727e-07	0	5.20029e-11	1.50056e-10	2.02059e-10	1.63773e-10	9.77914e-11	2.61564e-10	2.17306e-06	8.65631e-11	2.17315e-06	7.59061e-07
6.8	4.1539e-07	4.30099e-07	8.4549e-07	0	4.94912e-11	1.4234e-10	1.91831e-10	1.55923e-10	9.25909e-11	2.48514e-10	2.00581e-06	8.19468e-11	2.00589e-06	8.00476e-07
6.9	4.64185e-07	4.60764e-07	9.24949e-07	0	4.71421e-11	1.3516e-10	1.82302e-10	1.48577e-10	8.77663e-11	2.36344e-10	1.84195e-06	7.76654e-11	1.84203e-06	8.44413e-07
7	5.20096e-07	4.93774e-07	1.01387e-06	0	4.49426e-11	1.2847e-10	1.73413e-10	1.41694e-10	8.32833e-11	2.24978e-10	1.68562e-06	7.3688e-11	1.68569e-06	8.91067e-07
7.1	5.79894e-07	5.2934e-07	1.10923e-06	0	4.28806e-11	1.22228e-10	1.65108e-10	1.35238e-10	7.91112e-11	2.1435e-10	1.53932e-06	6.99875e-11	1.53939e-06	9.40654e-07
7.2	6.37813e-07	5.67696e-07	1.20551e-06	0	4.09453e-11	1.16395e-10	1.5734e-10	1.29176e-10	7.52229e-11	2.04399e-10	1.40434e-06	6.65394e-11	1.40441e-06	9.9341e-07
7.3	6.85586e-07	6.09101e-07	1.29469e-06	0	3.91271e-11	1.10938e-10	1.50065e-10	1.23477e-10	7.15939e-11	1.9507e-10	1.28106e-06	6.33219e-11	1.28112e-06	1.04959e-06
7.4	7.14078e-07	6.53843e-07	1.36792e-06	0	3.7417e-11	1.05827e-10	1.43244e-10	1.18114e-10	6.82023e-11	1.86316e-10	1.16925e-06	6.03156e-11	1.16931e-06	1.10949e-06
7.5	7.16549e-07	7.02244e-07	1.41879e-06	0	3.5807e-11	1.01033e-10	1.3684e-10	1.13062e-10	6.50286e-11	1.78091e-10	1.06831e-06	5.75029e-11	1.06837e-06	1.17342e-06
7.6	6.91818e-07	7.5466e-07	1.44648e-06	0	3.42897e-11	9.6533e-11	1.30823e-10	1.083e-10	6.20551e-11	1.70355e-10	9.77461e-07	5.48681e-11	9.77516e-07	1.24173e-06
