# E[keV] values
0.000000000000000000e+00 3.996849738202219271e+01
2.000000000000000000e+02 2.909644727265732911e+01
4.000000000000000000e+02 5.683784455590613049e+01
6.000000000000000000e+02 9.425677652449554955e+01
8.000000000000000000e+02 1.793783273278584431e+02
1.000000000000000000e+03 2.397289303620436840e+02
1.200000000000000000e+03 4.614701447572542179e+02
1.400000000000000000e+03 6.222468282718467663e+02
1.600000000000000000e+03 8.362006945734551664e+02
1.800000000000000000e+03 1.299828131767040531e+03
2.000000000000000000e+03 2.163052033079037756e+03
2.200000000000000000e+03 3.825411608169638839e+03
2.400000000000000000e+03 5.779792323628625127e+03
2.600000000000000000e+03 9.699209481969301123e+03
2.800000000000000000e+03 1.105253556505040797e+04
3.000000000000000000e+03 2.345744192753419338e+04
3.200000000000000000e+03 3.285838905929459725e+04
3.400000000000000000e+03 8.096784450095950160e+04
3.600000000000000000e+03 1.873673584054578096e+05
3.800000000000000000e+03 2.666492599378215382e+05
