# E[keV] values
1.100000000000000000e+03 2.489011452057679765e-08
1.300000000000000000e+03 3.110309424230940580e-08
1.500000000000000000e+03 3.490539975964453693e-08
1.700000000000000000e+03 4.110423245087885705e-08
1.900000000000000000e+03 5.005288907043749894e-08
2.100000000000000000e+03 7.413766215921957896e-08
2.300000000000000000e+03 5.835322913209382530e-08
2.500000000000000000e+03 7.391735058609389813e-08
2.700000000000000000e+03 7.258324121168934548e-08
2.900000000000000000e+03 7.792077003206354502e-08
3.100000000000000000e+03 2.566049227191559618e-08
3.300000000000000000e+03 3.891270180689429859e-11
3.500000000000000000e+03 1.539927447437425657e-08
3.700000000000000000e+03 6.802057470657688576e-08
3.900000000000000000e+03 7.513964542444433784e-08
4.100000000000000000e+03 1.453987039851963808e-07
4.300000000000000000e+03 1.250342141510187633e-07
4.500000000000000000e+03 1.935645520235547845e-07
4.700000000000000000e+03 9.955436232347825177e-08
4.900000000000000000e+03 3.664652333556442441e-07
