# E[keV] values
0.000000000000000000e+00 9.495448788383301064e+01
2.000000000000000000e+02 4.924485456305690434e+01
4.000000000000000000e+02 5.470359072883555029e+01
6.000000000000000000e+02 1.797696554175493588e+02
8.000000000000000000e+02 2.552238902042579696e+02
1.000000000000000000e+03 3.620204908294853112e+02
1.200000000000000000e+03 7.030248115976960435e+02
1.400000000000000000e+03 9.859985412453220306e+02
1.600000000000000000e+03 1.476142745878824144e+03
1.800000000000000000e+03 1.736795829411233171e+03
2.000000000000000000e+03 2.994239333905047715e+03
2.200000000000000000e+03 3.711107593718855696e+03
2.400000000000000000e+03 4.737218824015219070e+03
2.600000000000000000e+03 1.139906476823909543e+04
2.800000000000000000e+03 1.578757063468612250e+04
3.000000000000000000e+03 2.118851408013816035e+04
3.200000000000000000e+03 4.628646370497717726e+04
3.400000000000000000e+03 8.067656931326961785e+04
3.600000000000000000e+03 1.879699633465136576e+05
3.800000000000000000e+03 2.376801331027516571e+05
