# E[keV] values
1.100000000000000000e+03 1.399457722670822745e-08
1.300000000000000000e+03 2.441703320910664663e-08
1.500000000000000000e+03 3.797145956808847437e-08
1.700000000000000000e+03 4.725016476239964747e-08
1.900000000000000000e+03 4.716393234249606773e-08
2.100000000000000000e+03 7.999926222126430032e-08
2.300000000000000000e+03 6.219583526820371193e-08
2.500000000000000000e+03 6.409194034299251541e-08
2.700000000000000000e+03 7.307436379115998356e-08
2.900000000000000000e+03 8.183845249082320037e-08
3.100000000000000000e+03 4.084892263486127133e-08
3.300000000000000000e+03 5.959367114456153861e-11
3.500000000000000000e+03 1.439457253029676734e-08
3.700000000000000000e+03 5.190426964961897102e-08
3.900000000000000000e+03 1.187498799646491753e-07
4.100000000000000000e+03 2.042544617416536595e-07
4.300000000000000000e+03 1.536627736809191600e-07
4.500000000000000000e+03 1.349823204469026365e-07
4.700000000000000000e+03 3.930688074979675715e-07
4.900000000000000000e+03 6.160888587220744578e-07
