# E[keV] values
0.000000000000000000e+00 5.451055980216367658e+01
2.000000000000000000e+02 2.980280678570272812e+01
4.000000000000000000e+02 5.616115009504346034e+01
6.000000000000000000e+02 1.219004795761343445e+02
8.000000000000000000e+02 1.853363444731168101e+02
1.000000000000000000e+03 2.591418949249839443e+02
1.200000000000000000e+03 4.422269839193479015e+02
1.400000000000000000e+03 6.290333762077121946e+02
1.600000000000000000e+03 6.681640199532264432e+02
1.800000000000000000e+03 1.056853703813202628e+03
2.000000000000000000e+03 1.953078926297836688e+03
2.200000000000000000e+03 2.374320451126502121e+03
2.400000000000000000e+03 3.628742647613667032e+03
2.600000000000000000e+03 7.884667709488201581e+03
2.800000000000000000e+03 9.047693299271895739e+03
3.000000000000000000e+03 1.795264802747592694e+04
3.200000000000000000e+03 2.929161030241707340e+04
3.400000000000000000e+03 5.666943376948396326e+04
3.600000000000000000e+03 6.677204902990903065e+04
3.800000000000000000e+03 3.016170672370125540e+05
