# E[keV] values
0.000000000000000000e+00 6.628222262816943555e+01
2.000000000000000000e+02 2.753460910550314722e+01
4.000000000000000000e+02 5.643472078080117882e+01
6.000000000000000000e+02 1.108429880862453558e+02
8.000000000000000000e+02 1.454704498407038216e+02
1.000000000000000000e+03 1.819264291873159038e+02
1.200000000000000000e+03 3.063843808829907971e+02
1.400000000000000000e+03 3.642805850113869610e+02
1.600000000000000000e+03 6.217173744809026630e+02
1.800000000000000000e+03 1.079807712151603710e+03
2.000000000000000000e+03 1.519801186057174846e+03
2.200000000000000000e+03 2.154865916134795953e+03
2.400000000000000000e+03 4.114591809437237316e+03
2.600000000000000000e+03 6.465294370368749696e+03
2.800000000000000000e+03 8.582287996591807314e+03
3.000000000000000000e+03 1.599024790398026926e+04
3.200000000000000000e+03 3.015078578566228316e+04
3.400000000000000000e+03 6.888493467764215893e+04
3.600000000000000000e+03 8.510422809108372894e+04
3.800000000000000000e+03 2.865226807422628044e+05
