# E[keV] values
1.100000000000000000e+03 1.667982360629503421e-08
1.300000000000000000e+03 1.779958541314796049e-08
1.500000000000000000e+03 2.403209442457880837e-08
1.700000000000000000e+03 3.762623490730849077e-08
1.900000000000000000e+03 4.937152804616975631e-08
2.100000000000000000e+03 6.277689225342595692e-08
2.300000000000000000e+03 5.276396360589938943e-08
2.500000000000000000e+03 6.476297043501840615e-08
2.700000000000000000e+03 6.504457059907248226e-08
2.900000000000000000e+03 6.588827586719616200e-08
3.100000000000000000e+03 2.745055142490513244e-08
3.300000000000000000e+03 3.763591773284591165e-11
3.500000000000000000e+03 2.531825444728831469e-08
3.700000000000000000e+03 5.528085677064752691e-08
3.900000000000000000e+03 1.016978687995769464e-07
4.100000000000000000e+03 1.220157103815760400e-07
4.300000000000000000e+03 1.800952439461561908e-07
4.500000000000000000e+03 2.540922802009907338e-07
4.700000000000000000e+03 1.430247846424451446e-07
4.900000000000000000e+03 3.634192886771893607e-07
