# E[keV] values
0.000000000000000000e+00 7.688414928766499656e+01
2.000000000000000000e+02 4.553251581361993772e+01
4.000000000000000000e+02 5.424069604955791135e+01
6.000000000000000000e+02 1.378499979860419558e+02
8.000000000000000000e+02 2.477700779832497915e+02
1.000000000000000000e+03 3.144134655658068596e+02
1.200000000000000000e+03 5.785732963351827038e+02
1.400000000000000000e+03 8.203882809039814674e+02
1.600000000000000000e+03 1.168637245415783582e+03
1.800000000000000000e+03 1.367390138610675194e+03
2.000000000000000000e+03 2.702504651883827592e+03
2.200000000000000000e+03 3.660651819694862752e+03
2.400000000000000000e+03 5.436397462537997853e+03
2.600000000000000000e+03 9.845559128341697942e+03
2.800000000000000000e+03 1.135808766036279485e+04
3.000000000000000000e+03 2.222121082079969347e+04
3.200000000000000000e+03 4.493440327205722861e+04
3.400000000000000000e+03 2.617839162894264882e+04
3.600000000000000000e+03 1.265250935037629097e+05
3.800000000000000000e+03 2.317064349035737396e+05
