# E[keV] values
1.100000000000000000e+03 3.031585706315735308e-08
1.300000000000000000e+03 3.755550801886360664e-08
1.500000000000000000e+03 4.143006717427354077e-08
1.700000000000000000e+03 7.111066113332299427e-08
1.900000000000000000e+03 7.801041385941619608e-08
2.100000000000000000e+03 9.102441590928972820e-08
2.300000000000000000e+03 7.264052611696538626e-08
2.500000000000000000e+03 7.561327144076070839e-08
2.700000000000000000e+03 7.479917056896471125e-08
2.900000000000000000e+03 7.622489506046883399e-08
3.100000000000000000e+03 3.713642382371973683e-08
3.300000000000000000e+03 2.596772278749735482e-11
3.500000000000000000e+03 1.225989929234174311e-08
3.700000000000000000e+03 3.964393881137037955e-08
3.900000000000000000e+03 9.783013748049410742e-08
4.100000000000000000e+03 1.210098824688590126e-07
4.300000000000000000e+03 8.487954134734522826e-08
4.500000000000000000e+03 1.712578078472340104e-07
4.700000000000000000e+03 1.075855100211124855e-07
4.900000000000000000e+03 4.681526627387323616e-07
