# E[keV] values
0.000000000000000000e+00 5.949789453770127778e+01
2.000000000000000000e+02 2.464335094205209131e+01
4.000000000000000000e+02 5.595710931443633029e+01
6.000000000000000000e+02 1.565516686381405691e+02
8.000000000000000000e+02 1.808396561907082685e+02
1.000000000000000000e+03 3.002280041904573409e+02
1.200000000000000000e+03 4.460431488687900128e+02
1.400000000000000000e+03 6.144053396738984247e+02
1.600000000000000000e+03 8.382245881498681683e+02
1.800000000000000000e+03 1.289248807388821433e+03
2.000000000000000000e+03 1.687946849549392255e+03
2.200000000000000000e+03 1.894737268591662541e+03
2.400000000000000000e+03 4.131243397831516631e+03
2.600000000000000000e+03 6.814161653282296356e+03
2.800000000000000000e+03 8.100828028219157204e+03
3.000000000000000000e+03 1.837917883828554113e+04
3.200000000000000000e+03 3.363839118047846569e+04
3.400000000000000000e+03 4.309505223099960858e+04
3.600000000000000000e+03 1.052395476090078882e+05
3.800000000000000000e+03 3.376411535240105586e+05
