# E[keV] values
0.000000000000000000e+00 5.039243379379646370e+01
2.000000000000000000e+02 1.729782636644677751e+01
4.000000000000000000e+02 6.884967580887118288e+01
6.000000000000000000e+02 9.772696211622468354e+01
8.000000000000000000e+02 1.282856911533978064e+02
1.000000000000000000e+03 2.250540790711399097e+02
1.200000000000000000e+03 4.493005331144345860e+02
1.400000000000000000e+03 5.797795734494729913e+02
1.600000000000000000e+03 9.531995577185405182e+02
1.800000000000000000e+03 1.269382173239559961e+03
2.000000000000000000e+03 1.694430767615120203e+03
2.200000000000000000e+03 2.354160739599202316e+03
2.400000000000000000e+03 3.755576977315641216e+03
2.600000000000000000e+03 6.331759248021164240e+03
2.800000000000000000e+03 1.164305355924097239e+04
3.000000000000000000e+03 1.603932605508637971e+04
3.200000000000000000e+03 3.418802462447807920e+04
3.400000000000000000e+03 6.478799181653915002e+04
3.600000000000000000e+03 7.737882259936232003e+04
3.800000000000000000e+03 3.327420790412326460e+05
