# E[keV] values
1.100000000000000000e+03 1.554178595936944326e-08
1.300000000000000000e+03 3.241918088725142002e-08
1.500000000000000000e+03 4.762270737319561430e-08
1.700000000000000000e+03 4.334235995025611830e-08
1.900000000000000000e+03 6.069513313253388992e-08
2.100000000000000000e+03 8.217555502194395803e-08
2.300000000000000000e+03 6.481266918109339729e-08
2.500000000000000000e+03 5.861985684639194704e-08
2.700000000000000000e+03 5.835006119509539075e-08
2.900000000000000000e+03 6.600534143984402029e-08
3.100000000000000000e+03 2.015695601463896832e-08
3.300000000000000000e+03 4.386593441867904200e-11
3.500000000000000000e+03 2.303217941470278300e-08
3.700000000000000000e+03 3.492996554015987321e-08
3.900000000000000000e+03 8.401776309993600989e-08
4.100000000000000000e+03 1.273765747762943733e-07
4.300000000000000000e+03 9.674265563284442799e-08
4.500000000000000000e+03 1.313817209549126730e-07
4.700000000000000000e+03 2.018561170869045269e-07
4.900000000000000000e+03 3.044632535065533461e-07
