# E[keV] values
0.000000000000000000e+00 7.137971593306180296e+01
2.000000000000000000e+02 4.047572927004813437e+01
4.000000000000000000e+02 5.645128022667093859e+01
6.000000000000000000e+02 1.386989134804295816e+02
8.000000000000000000e+02 2.309945544777503414e+02
1.000000000000000000e+03 3.217844712314784488e+02
1.200000000000000000e+03 5.832940232208738962e+02
1.400000000000000000e+03 6.737547894081640152e+02
1.600000000000000000e+03 1.016512817923873172e+03
1.800000000000000000e+03 1.389599507600664538e+03
2.000000000000000000e+03 2.000046666112045614e+03
2.200000000000000000e+03 3.183353086462117517e+03
2.400000000000000000e+03 4.373292072484875462e+03
2.600000000000000000e+03 1.067653560217495215e+04
2.800000000000000000e+03 8.824964852341538062e+03
3.000000000000000000e+03 2.330368530051674679e+04
3.200000000000000000e+03 4.008592563194101240e+04
3.400000000000000000e+03 4.125795052123662026e+04
3.600000000000000000e+03 9.442853955109496019e+04
3.800000000000000000e+03 2.407633227932955488e+05
