# E[keV] values
1.100000000000000000e+03 2.135808664861525042e-08
1.300000000000000000e+03 3.468019219892239731e-08
1.500000000000000000e+03 5.384445479621978624e-08
1.700000000000000000e+03 5.212372235470073251e-08
1.900000000000000000e+03 6.596916149181798285e-08
2.100000000000000000e+03 8.843332971182549584e-08
2.300000000000000000e+03 7.306338030480680375e-08
2.500000000000000000e+03 6.367028894878268693e-08
2.700000000000000000e+03 7.312294461644296547e-08
2.900000000000000000e+03 6.748471339630383583e-08
3.100000000000000000e+03 2.078558953350321510e-08
3.300000000000000000e+03 3.870692357038845523e-11
3.500000000000000000e+03 3.595434151806656447e-08
3.700000000000000000e+03 4.729062661453581313e-08
3.900000000000000000e+03 5.382628494654831332e-08
4.100000000000000000e+03 9.796625405425419417e-08
4.300000000000000000e+03 1.017810110221402271e-07
4.500000000000000000e+03 2.060146219371171615e-07
4.700000000000000000e+03 2.069589555394986729e-07
4.900000000000000000e+03 2.373099635519657877e-07
