# E[keV] values
1.100000000000000000e+03 2.067463049089836746e-08
1.300000000000000000e+03 2.925164400592372673e-08
1.500000000000000000e+03 3.698056665712206518e-08
1.700000000000000000e+03 5.323858045560887407e-08
1.900000000000000000e+03 5.301953415002534865e-08
2.100000000000000000e+03 7.204493528394390333e-08
2.300000000000000000e+03 6.710751238680409145e-08
2.500000000000000000e+03 6.942035309396659819e-08
2.700000000000000000e+03 7.658075021280716373e-08
2.900000000000000000e+03 8.201503258037319179e-08
3.100000000000000000e+03 3.647218470915997470e-08
3.300000000000000000e+03 2.618507656715208925e-09
3.500000000000000000e+03 1.088120086396379503e-08
3.700000000000000000e+03 5.207966183247719720e-08
3.900000000000000000e+03 1.126542250377053471e-07
4.100000000000000000e+03 2.448187676412716163e-07
4.300000000000000000e+03 2.068562991123706819e-07
4.500000000000000000e+03 1.927554970438116782e-07
4.700000000000000000e+03 5.309401710958569186e-07
4.900000000000000000e+03 4.791471567928525435e-07
