# E[keV] values
0.000000000000000000e+00 6.383085510801200968e+01
2.000000000000000000e+02 3.026007812481806525e+01
4.000000000000000000e+02 5.538153166450838683e+01
6.000000000000000000e+02 1.026934612112642355e+02
8.000000000000000000e+02 1.795087091681202196e+02
1.000000000000000000e+03 2.084364970607431928e+02
1.200000000000000000e+03 3.590841323979424260e+02
1.400000000000000000e+03 4.724247746549203839e+02
1.600000000000000000e+03 7.079562409739373834e+02
1.800000000000000000e+03 9.581516524354443618e+02
2.000000000000000000e+03 1.335239423996035612e+03
2.200000000000000000e+03 1.948446873465461977e+03
2.400000000000000000e+03 2.468473355111611454e+03
2.600000000000000000e+03 5.577049494844507535e+03
2.800000000000000000e+03 6.990751566903732964e+03
3.000000000000000000e+03 1.461881109280503370e+04
3.200000000000000000e+03 3.403737697526286502e+04
3.400000000000000000e+03 3.741432153641757759e+04
3.600000000000000000e+03 9.461885898699022073e+04
3.800000000000000000e+03 1.420073930815560452e+05
