# E[keV] values
1.100000000000000000e+03 2.948730559139952466e-08
1.300000000000000000e+03 2.490051453918641910e-08
1.500000000000000000e+03 4.150326611132624491e-08
1.700000000000000000e+03 5.751497289657407811e-08
1.900000000000000000e+03 6.515609332035873752e-08
2.100000000000000000e+03 7.435477832280562780e-08
2.300000000000000000e+03 6.331309167268409768e-08
2.500000000000000000e+03 5.547754008891496867e-08
2.700000000000000000e+03 5.273136524711241732e-08
2.900000000000000000e+03 5.634900524412766257e-08
3.100000000000000000e+03 2.453864389573725330e-08
3.300000000000000000e+03 3.026352539405454258e-11
3.500000000000000000e+03 9.149964496768130380e-09
3.700000000000000000e+03 3.277227647336954986e-08
3.900000000000000000e+03 5.769869924593554578e-08
4.100000000000000000e+03 6.008542494591001605e-08
4.300000000000000000e+03 1.038781428971083153e-07
4.500000000000000000e+03 1.845134317028233986e-07
4.700000000000000000e+03 1.576979105063043140e-07
4.900000000000000000e+03 3.823269323742371533e-07
