# E[keV] values
1.100000000000000000e+03 1.813335409685537665e-08
1.300000000000000000e+03 2.344657028691405742e-08
1.500000000000000000e+03 2.864810945168350990e-08
1.700000000000000000e+03 3.119706379695530882e-08
1.900000000000000000e+03 4.527222180390873733e-08
2.100000000000000000e+03 5.605388636756752904e-08
2.300000000000000000e+03 4.883256133545259581e-08
2.500000000000000000e+03 4.463848104694563334e-08
2.700000000000000000e+03 4.593231090744216925e-08
2.900000000000000000e+03 5.592807661502654070e-08
3.100000000000000000e+03 3.382340616645928031e-08
3.300000000000000000e+03 2.986855396360755713e-11
3.500000000000000000e+03 6.499329704472353028e-09
3.700000000000000000e+03 1.979974542672730097e-08
3.900000000000000000e+03 4.080136248017216369e-08
4.100000000000000000e+03 6.579183725496344401e-08
4.300000000000000000e+03 1.611812737404498685e-07
4.500000000000000000e+03 1.527665859084566374e-07
4.700000000000000000e+03 1.293830132969759539e-07
4.900000000000000000e+03 1.025981107677158079e-07
