# E[keV] values
1.125000000000000000e+03 3.481452202659061173e-08
1.375000000000000000e+03 3.506598419173173030e-08
1.625000000000000000e+03 4.030972340801744095e-08
1.875000000000000000e+03 7.154574798376037659e-08
2.125000000000000000e+03 9.549281066700300872e-08
2.375000000000000000e+03 7.404970996226773769e-08
2.625000000000000000e+03 6.893232810471808450e-08
2.875000000000000000e+03 8.178664414685201657e-08
3.125000000000000000e+03 5.218425659191199178e-08
3.375000000000000000e+03 1.029281119135734494e-08
3.625000000000000000e+03 6.125732940676759438e-08
3.875000000000000000e+03 5.579971550192746683e-08
4.125000000000000000e+03 2.826562336328520488e-07
4.375000000000000000e+03 2.234739337647726560e-07
4.625000000000000000e+03 6.598954720088324217e-08
4.875000000000000000e+03 6.287842913005960029e-07
