# E[keV] values
0.000000000000000000e+00 4.531940097914954180e+01
2.500000000000000000e+02 3.923011119085223442e+01
5.000000000000000000e+02 8.116645726777932168e+01
7.500000000000000000e+02 1.795033418625643264e+02
1.000000000000000000e+03 2.426938559190521971e+02
1.250000000000000000e+03 4.465525955197689427e+02
1.500000000000000000e+03 7.160925498957931268e+02
1.750000000000000000e+03 1.039146845610564469e+03
2.000000000000000000e+03 1.936116055447842200e+03
2.250000000000000000e+03 2.468560303171635042e+03
2.500000000000000000e+03 6.078510023461385572e+03
2.750000000000000000e+03 9.917821201785201993e+03
3.000000000000000000e+03 2.345490271347517046e+04
3.250000000000000000e+03 3.648507640702585195e+04
3.500000000000000000e+03 5.631709713398265012e+04
3.750000000000000000e+03 9.004018318270034797e+04
