# E[keV] values
1.125000000000000000e+03 3.129358205519550037e-08
1.375000000000000000e+03 5.486560656816637110e-08
1.625000000000000000e+03 5.827755707870439087e-08
1.875000000000000000e+03 8.296195865914902742e-08
2.125000000000000000e+03 1.145416466646396029e-07
2.375000000000000000e+03 9.332039202711120563e-08
2.625000000000000000e+03 8.951352948536236138e-08
2.875000000000000000e+03 7.126925502169804565e-08
3.125000000000000000e+03 4.866078257092818974e-08
3.375000000000000000e+03 1.993940223712497091e-08
3.625000000000000000e+03 6.303303049008064612e-08
3.875000000000000000e+03 6.335361553421765043e-08
4.125000000000000000e+03 1.690664090591601043e-07
4.375000000000000000e+03 1.667682005919768602e-07
4.625000000000000000e+03 5.663828760672538836e-08
4.875000000000000000e+03 4.961050606352733741e-07
